age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,income_missing,join_year,join_month,join_day,join_weekday,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,transaction_quantile,transaction_cluster,income_standard,income_minmax,income_maxabs,debt_to_income,avg_monthly_transactions,spending_income_ratio,loan_log,loan_sqrt,loan_reciprocal,income_boxcox
62.0,Male,Primary,Salaried,563021.59,70582.6,701.9,2,21,45.31,0,0,2021,7,27,1,1,1,False,False,True,True,False,False,False,0,0,3,0.06802873986794941,0.18448452682393843,0.22383683494543744,0.12536370876344413,3.5,8.047634465252984e-05,11.164553101879196,265.6738602121029,1.4167597005536695e-05,0.43908279284592944
42.0,Female,Graduate,Unemployed,2515321.44,105383.44,655.7,2,38,48.5,0,0,2018,10,27,5,3,0,False,True,False,True,False,False,False,4,0,3,5.071810620947652,1.0,1.0,0.04189659278831862,6.333333333333333,1.928182217465527e-05,11.56537027610781,324.6281565114154,9.489066886914236e-06,2.6006895440003377
41.0,Female,Graduate,Salaried,515236.23,67185.57,686.2,2,24,98.71,0,0,2018,5,9,2,3,0,False,True,False,False,True,False,False,0,0,3,-0.05444605238738507,0.16452360715717287,0.2048391198860055,0.1303973511386202,4.0,0.00019158165259137037,11.115228655347854,259.2017939752733,1.4883926951472592e-05,0.29528473459501153
26.0,Female,Graduate,Salaried,311363.09,101040.18,695.3,5,212,29.58,1,0,2024,12,20,4,3,0,True,False,False,False,False,False,True,0,1,0,-0.576976812183748,0.07936163768051208,0.12378660041159592,0.3245081345122361,35.333333333333336,9.50013214433302e-05,11.52328343549933,317.868180225703,9.896954885127035e-06,-0.558245307800089
21.0,Male,Secondary,Unemployed,702488.8,72392.29,676.8,2,462,43.73,0,0,2023,3,22,2,2,1,False,True,False,False,False,False,True,1,3,1,0.42548586839394825,0.24274282549445012,0.2792839073482394,0.10305101938846654,77.0,6.225001416390671e-05,11.189868894520782,269.0581535653584,1.3813434919175521e-05,0.7897414467593965
25.0,Male,Secondary,Salaried,409787.15,68542.9,664.6,3,166,23.27,0,0,2024,10,21,0,2,1,False,False,True,False,False,False,True,0,1,0,-0.3247140626423281,0.12047537533859215,0.16291641437286838,0.16726423153036513,27.666666666666668,5.678543901281674e-05,11.135229694889457,261.8069899754397,1.4589190285349974e-05,-0.08485713853825878
61.0,Female,Primary,Salaried,464237.05,74681.88,599.6,0,303,31.56,1,0,2022,9,12,0,1,0,True,False,False,False,False,False,True,0,2,2,-0.18515792681278254,0.14322020931626686,0.18456370729301302,0.16086979514066116,50.5,6.798236378943949e-05,11.221006161454111,273.27985655733943,1.3389949610941623e-05,0.12385528307113032
32.0,Male,Secondary,Salaried,253448.11,581059.7,733.5,2,14,38.64,0,0,2018,7,26,3,2,1,True,False,False,False,False,False,True,0,0,3,-0.7254140143722814,0.05516936910113265,0.10076171815241236,2.292608958066572,2.3333333333333335,0.00015245664109848325,13.27261050541994,762.2727202255109,1.720990595302694e-06,-0.9258059369589184
46.0,Male,Primary,Salaried,411078.35,128243.35,654.5,2,98,10.38,0,0,2023,7,18,1,1,1,False,True,False,True,False,False,False,0,0,3,-0.32140469232974533,0.12101473591835396,0.16342974836647517,0.31196738537219154,16.333333333333332,2.525059942806663e-05,11.761692707481687,358.11080687407355,7.797614475803417e-06,-0.07954644502159967
66.0,Male,Graduate,Unemployed,450666.47,446967.22,647.3,1,418,4.02,0,0,2018,10,21,6,3,1,False,False,True,False,False,True,False,0,3,1,-0.21993958308333067,0.13755150121798287,0.17916853998588744,0.9917894007304321,69.66666666666667,8.9201024427168e-06,13.010242774871383,668.5560709469326,2.237295528527733e-06,0.0745727535221473
54.0,Male,Primary,Salaried,409622.3,72716.84,726.1,2,375,57.65,0,0,2023,5,18,3,1,1,True,False,False,False,False,True,False,0,2,1,-0.3251365763474315,0.12040651413074382,0.1628508760295861,0.17752124940158434,62.5,0.0001407390644038071,11.194342025439921,269.66060149751206,1.3751783606333742e-05,-0.08553654838217942
69.0,Male,Post-Graduate,Salaried,310353.6,58903.71,699.1,1,413,35.51,0,0,2023,2,17,4,4,1,False,False,True,False,True,False,False,0,3,1,-0.5795641543746165,0.07893995311447755,0.1233852640320992,0.18979486690385772,68.83333333333333,0.00011441750823090749,10.983676332486707,242.70086526421778,1.697657114346204e-05,-0.5639583845552351
34.0,Male,Graduate,Salaried,350137.29,34477.49,617.2,2,387,21.96,0,1,2023,6,30,4,3,1,False,False,True,True,False,False,False,0,3,1,-0.47759779547514125,0.09555841199262569,0.139201807145571,0.09846820809000924,64.5,6.27180763349247e-05,10.448090930315185,185.68115143977323,2.900359035444998e-05,-0.35360787979930175
46.0,Male,Graduate,Salaried,254210.15,224641.67,792.6,4,445,11.57,1,0,2023,9,8,4,3,1,False,False,True,False,False,False,True,0,3,1,-0.7234608912674171,0.05548768875432481,0.1010646774433728,0.8836814199534522,74.16666666666667,4.551334589375801e-05,12.32226628543271,473.96378553640574,4.451514042278789e-06,-0.920362851383226
65.0,Female,Secondary,Salaried,220709.63,38807.57,573.0,3,370,47.9,0,0,2024,2,5,0,2,0,False,True,False,False,False,True,False,0,2,2,-0.809323365201812,0.041493838158349956,0.08774609339790783,0.1758300902860909,61.666666666666664,0.00021702624835061182,10.566396377510449,196.9963705249414,2.5767504445538705e-05,-1.179221193392261
47.0,Male,Graduate,Salaried,677199.85,259546.86,587.2,1,451,31.04,0,0,2023,9,20,2,3,1,False,False,False,False,False,False,False,1,3,1,0.36066980553273825,0.23217911519893594,0.26922994382777576,0.383264226558487,75.16666666666667,4.58357369161601e-05,12.466696396181893,509.45741725879304,3.852853959188876e-06,0.7324443790544377
29.0,Male,Post-Graduate,Salaried,640913.71,35906.3,740.2,3,111,34.94,0,0,2021,4,30,4,4,1,False,False,False,False,False,False,False,1,0,3,0.2676677342237016,0.21702165430386247,0.25480389894024835,0.0560235230051125,18.5,5.45158340959283e-05,10.488695896423447,189.4895775497956,2.7849490215081612e-05,0.6457896729875423
46.0,Female,Primary,Salaried,201881.73,136034.24,837.6,3,109,16.52,0,0,2024,7,19,4,1,0,True,False,False,False,False,False,False,0,0,3,-0.8575796332534542,0.03362904024966213,0.08026080754116262,0.6738280188701629,18.166666666666668,8.182968399525803e-05,11.820669248800069,368.8281984881308,7.351036393216934e-06,-1.3453746187850852
48.0,Other,Secondary,Salaried,147600.85,24011.66,727.4,4,75,32.36,1,0,2022,11,8,1,2,2,False,False,True,False,False,False,True,0,0,3,-0.9967025675880861,0.010954809373901406,0.05868071080410304,0.16267858431313698,12.5,0.00021923844450459122,10.086336470250865,154.956961766808,4.1644699087897803e-05,-1.9466980641844491
42.0,Male,Graduate,Salaried,241531.4,53671.16,717.2,3,435,46.71,0,0,2019,9,18,2,3,1,False,True,False,False,False,False,True,0,3,1,-0.7559567701790193,0.050191516239876784,0.0960240691941146,0.22221101599619764,72.5,0.00019339020355033115,10.890649710308486,231.67036927496792,1.863163323406399e-05,-1.0134541810093485
67.0,Male,Primary,Salaried,409634.51,74269.61,572.7,1,88,16.02,1,0,2018,10,5,4,1,1,False,False,True,False,True,False,False,0,0,3,-0.3251052818837413,0.12041161449682106,0.16285573027994388,0.1813065717862204,14.666666666666666,3.910793768831223e-05,11.215470593905499,272.5245126589533,1.3464276111371644e-05,-0.0854862155382348
50.0,Male,Primary,Salaried,884351.37,48134.59,596.4,2,213,13.11,0,0,2019,6,13,3,1,1,False,False,True,False,True,False,False,1,1,0,0.8916031160147934,0.31871053087872525,0.3515858275354263,0.054429197719004244,35.5,1.4824407605760133e-05,10.781777099330258,219.39596623456868,2.077464927717724e-05,1.142490818253486
63.0,Male,Secondary,Self-Employed,403670.11,64956.39,781.9,2,263,88.26,0,0,2023,11,4,5,2,1,False,True,False,False,True,False,False,0,2,2,-0.3403921532378071,0.11792016294637847,0.16048450252942623,0.16091414121758676,43.833333333333336,0.00021864334061459095,11.08148679545695,254.86543508290802,1.5394707207293888e-05,-0.11028038288265603
68.0,Female,Primary,Self-Employed,278837.2,65174.16,712.9,2,243,15.65,0,0,2023,4,9,6,1,0,False,False,False,False,False,False,False,0,1,0,-0.6603412907744682,0.06577490991744714,0.11085549368195265,0.2337346891494781,40.5,5.6125738869351474e-05,11.084833693727726,255.29230305671183,1.5343268815910848e-05,-0.7538998982973024
37.0,Male,Graduate,Salaried,483666.91,128650.34,784.7,3,306,31.27,1,0,2024,6,22,5,3,1,False,False,True,False,False,False,True,0,2,2,-0.13535882376008537,0.15133645819660388,0.19228831047534028,0.2659889923232658,51.0,6.465179796608793e-05,11.764861233512622,358.6786026514545,7.772946632347553e-06,0.19160764490937404
46.0,Male,Secondary,Self-Employed,413160.05,16971.21,777.8,2,236,28.42,0,0,2023,2,24,4,2,1,False,False,True,False,False,False,False,0,1,0,-0.31606925538759545,0.12188430447387613,0.16425735630830546,0.04107650031386066,39.333333333333336,6.878673582613851e-05,9.73933257956643,130.2735967109222,5.8919846030658355e-05,-0.07102464930034007
56.0,Male,Post-Graduate,Salaried,193183.47,49313.65,491.9,0,424,10.7,0,0,2023,4,10,0,4,1,False,False,False,False,True,False,False,0,3,1,-0.8798734401115146,0.02999559960799613,0.07680269683543905,0.25526715475628037,70.66666666666667,5.538747498699041e-05,10.805976476130828,222.06676923844324,2.0277949858713384e-05,-1.428258419325831
21.0,Female,Graduate,Self-Employed,193873.71,176001.09,572.4,1,286,50.48,1,0,2019,11,24,6,3,0,False,True,False,False,False,False,True,0,2,2,-0.8781043417808476,0.030283926936508214,0.07707711106696566,0.9078083985270694,47.666666666666664,0.00026037434175917013,12.078251148949782,419.5248383588271,5.681750711028488e-06,-1.4215260731717485
28.0,Female,Graduate,Salaried,197024.13,108416.54,704.7,1,398,52.02,0,0,2021,9,22,2,3,0,True,False,False,True,False,False,False,0,3,1,-0.8700297550242122,0.03159992163732394,0.07832960307450805,0.5502675724665173,66.33333333333333,0.000264027233480318,11.593745163016242,329.2666700411689,9.223599797597326e-06,-1.3911437820062247
69.0,Female,Graduate,Salaried,1958933.83,178064.37,527.3,1,422,48.19,0,0,2020,5,12,1,3,0,False,False,False,False,False,True,False,3,3,1,3.64577852768327,0.7675855453052215,0.7788005933746583,0.09089856756490464,70.33333333333333,2.4600103720653124e-05,12.089906009046489,421.9767410651919,5.615915099044806e-06,2.272258346039313
55.0,Male,Post-Graduate,Self-Employed,741172.64,124386.95,585.1,1,210,27.32,0,0,2024,6,20,3,4,1,True,False,False,False,False,True,False,1,1,0,0.5246332906931336,0.25890185459126996,0.2946631902441861,0.16782430362741987,35.0,3.686045823216271e-05,11.731160589643736,352.6853413455116,8.039363941603668e-06,0.8729543083289044
35.0,Female,Secondary,Self-Employed,309827.31,34253.34,808.4,3,268,37.44,0,0,2018,8,13,0,2,0,True,False,False,False,True,False,False,0,2,2,-0.5809130457174055,0.07872011104545429,0.12317603033670321,0.1105558752846052,44.666666666666664,0.00012084112003838512,10.441568550991128,185.07657874512375,2.9193381043102863e-05,-0.5669453248556618
67.0,Female,Post-Graduate,Unemployed,860234.32,116148.87,631.3,0,315,18.5,0,0,2023,4,2,6,4,0,False,False,False,False,False,False,False,1,2,2,0.8297906552828553,0.30863634711931925,0.341997768682797,0.13501988037412832,52.5,2.150574333543989e-05,11.66263661895557,340.80620592941085,8.60956624402593e-06,1.1007609991018332
42.0,Male,Graduate,Self-Employed,314634.28,78443.58,743.9,2,351,34.94,0,0,2023,5,22,0,3,1,False,False,True,True,False,False,False,0,2,2,-0.568592689605667,0.08072808047396865,0.1250871061632584,0.24931590634082737,58.5,0.0001110492122815979,11.270147667182993,280.07781061697835,1.2747853325239296e-05,-0.5398775789374475
48.0,Male,Graduate,Salaried,843325.46,357769.05,677.5,1,398,49.24,0,0,2023,5,11,3,3,1,True,False,False,False,False,False,True,1,3,1,0.7864529234801749,0.30157317136598005,0.3352754230886689,0.4242355327022468,66.33333333333333,5.8387827650990584e-05,12.78764574057222,598.1379857524516,2.7950914281393873e-06,1.0706939629295367
46.0,Male,Graduate,Salaried,464252.5,128221.59,618.8,2,189,53.97,0,0,2023,1,14,5,3,1,True,False,False,False,False,False,False,0,1,0,-0.1851183281670813,0.14322666309643828,0.18456984964911682,0.27618874171115565,31.5,0.00011625114296391949,11.761523016994078,358.080423927363,7.798937769077976e-06,0.12391044390950887
48.0,Male,Secondary,Salaried,174154.74,105488.5,530.2,1,118,38.97,0,1,2018,3,9,4,2,1,False,True,False,False,True,False,False,0,0,3,-0.9286444392968896,0.022046910911488006,0.06923756830061449,0.6057135986445236,19.666666666666668,0.00022376523449643405,11.56636670087886,324.7899321099717,9.479616454718242e-06,-1.6255636658290302
43.0,Male,Secondary,Self-Employed,665232.72,116844.23,701.0,1,83,48.41,0,0,2022,7,1,4,2,1,False,False,True,False,False,False,False,1,0,3,0.32999782230099983,0.2271802008751401,0.264472249717714,0.17564387746309673,13.833333333333334,7.277141633770459e-05,11.66860551756767,341.82485281207977,8.558329681066142e-06,0.7044673993866021
34.0,Male,Graduate,Salaried,480466.0,101538.35,810.9,1,361,40.99,0,0,2020,10,17,5,3,1,True,False,False,False,True,False,False,0,2,2,-0.1435628173530607,0.14999937279282025,0.19101574548658878,0.21133262013832377,60.166666666666664,8.531283105811638e-05,11.528201687062737,318.65082770957935,9.848398674996442e-06,0.18066336648719733
44.0,Male,Primary,Unemployed,561833.41,99634.2,621.4,2,346,53.48,0,0,2021,1,5,1,1,1,False,True,False,False,False,True,False,0,2,2,0.06498341178709086,0.1839881997997273,0.22336445794379267,0.17733730477633078,57.666666666666664,9.518818898970604e-05,11.509270794791412,315.6488555341204,1.0036613566289825e-05,0.4356796083116353
22.0,Female,Graduate,Salaried,503482.49,60693.67,686.2,2,305,28.3,0,0,2022,4,12,1,3,0,False,False,True,False,False,True,False,0,2,2,-0.08457111296500162,0.15961383018941436,0.20016626185160652,0.12054748806162442,50.833333333333336,5.6208397220731115e-05,11.013611164295952,246.3608532214483,1.6475911311487482e-05,0.2575587583623944
65.0,Male,Secondary,Salaried,500322.85,106386.19,543.2,2,54,14.86,0,0,2022,3,5,5,2,1,False,False,False,False,False,False,False,0,0,3,-0.09266933075810074,0.15829398410651577,0.19891010430857695,0.21263465653296362,9.0,2.9700762815924125e-05,11.57484045390481,326.1689592833751,9.3996279063297e-06,0.2472445376273192
46.0,Female,Primary,Salaried,310353.6,142048.9,619.5,2,324,17.81,0,1,2022,1,10,0,1,0,False,False,False,True,False,False,False,0,2,2,-0.5795641543746165,0.07893995311447755,0.1233852640320992,0.4576987097984048,54.0,5.738597075732082e-05,11.863933683304614,376.89375160647063,7.039779683055039e-06,-0.5639583845552351
34.0,Female,Primary,Self-Employed,2085009.79,153618.82,710.7,1,99,19.83,0,0,2022,9,12,0,1,0,False,True,False,False,False,False,True,4,0,3,3.9689136261609597,0.8202500456766815,0.828923793533124,0.07367770984053278,16.5,9.510742148245669e-06,11.942236127829554,391.94236821247074,6.509576693944831e-06,2.355345168181878
27.0,Female,Primary,Salaried,935910.51,141122.24,746.9,1,262,88.63,1,0,2022,5,2,0,1,0,False,False,False,False,True,False,False,1,2,2,1.0237501786373981,0.3402478354345038,0.3720838597869225,0.1507858793188685,43.666666666666664,9.46991238519975e-05,11.857388830160733,375.6624016321037,7.086005111560648e-06,1.227478416381902
23.0,Female,Graduate,Salaried,504734.13,210164.23,730.0,2,433,42.52,0,0,2021,10,14,3,3,0,True,False,False,False,False,False,True,0,3,1,-0.08136313568956687,0.16013666575017418,0.20066386823307958,0.41638518404692776,72.16666666666667,8.424220442115848e-05,12.25564930985107,458.4367240961396,4.758160995517669e-06,0.26162402892006675
67.0,Male,Secondary,Salaried,367190.42,160496.03,497.2,2,355,45.66,1,0,2021,7,24,5,2,1,False,False,True,False,False,True,False,0,2,2,-0.43389029690124303,0.10268185226799265,0.14598150922611305,0.4370909047929279,59.166666666666664,0.00012434931077637924,11.986030716708097,400.6195576853432,6.230644891061224e-06,-0.2717016583008987
43.0,Female,Post-Graduate,Salaried,392212.49,113545.91,626.9,3,66,61.68,1,0,2021,8,29,6,4,0,True,False,False,True,False,False,False,0,0,3,-0.36975825258791273,0.11313408134330324,0.1559293709991992,0.2895002668062233,11.0,0.0001572612915481311,11.639971334481794,336.9657400983073,8.806932747002979e-06,-0.15911256449093986
66.0,Male,Graduate,Salaried,208214.16,32841.15,592.9,2,146,10.88,0,0,2021,5,27,3,3,1,True,False,False,True,False,False,False,0,1,0,-0.8413494939655749,0.036274225438712,0.08277835058727126,0.15772698779474079,24.333333333333332,5.225363993668857e-05,10.399468030363684,181.2212735856362,3.0448676472155446e-05,-1.2875733314036624
63.0,Male,Primary,Self-Employed,659163.0,32850.17,652.2,1,334,37.63,0,0,2022,9,2,4,1,1,False,False,False,False,False,False,True,1,2,2,0.31444101377118977,0.2246447550122281,0.26205915057918006,0.049836110588563694,55.666666666666664,5.708746230073245e-05,10.399742639716862,181.24615857998205,3.0440316128771062e-05,0.6900556526755469
67.0,Other,Graduate,Salaried,240637.37,61470.09,670.0,2,226,27.23,0,0,2023,3,17,4,3,2,True,False,False,False,False,True,False,0,1,0,-0.7582481861800715,0.049818061671162046,0.09566863549654314,0.2554459207814614,37.666666666666664,0.00011315734892984856,11.026322261970943,247.931623638454,1.6267809794815743e-05,-1.0202292888447837
65.0,Male,Post-Graduate,Salaried,353814.28,75563.42,776.0,2,360,64.05,0,0,2023,5,22,0,4,1,False,False,False,False,False,False,True,0,2,2,-0.4681735997303577,0.09709436572417654,0.14066364416628996,0.21356742987470748,60.0,0.0001810266645352343,11.232740816463615,274.8880135618867,1.3233741488388319e-05,-0.3355653018178774
38.0,Male,Graduate,Self-Employed,661462.93,194580.47,706.6,2,115,51.59,0,0,2024,2,26,0,3,1,False,False,True,False,False,False,False,1,0,3,0.32033577838009547,0.22560548269052091,0.26297351880402214,0.2941664105554478,19.166666666666668,7.79936707962292e-05,12.178606223234153,441.11276336102543,5.139235508910484e-06,0.6955343998136169
58.0,Female,Primary,Salaried,383695.6,10448.41,807.6,2,108,39.93,0,0,2024,7,7,6,1,0,False,False,True,True,False,False,False,0,0,3,-0.39158720466468977,0.10957640265048438,0.15254336638580873,0.027230916302099107,18.0,0.00010406659845304858,9.254300796468925,102.21746426125038,9.569918301607459e-05,-0.19648540765418596
55.0,Female,Post-Graduate,Self-Employed,329267.97,35481.11,617.0,2,19,20.3,0,0,2025,2,7,4,4,0,True,False,False,True,False,False,False,0,0,3,-0.5310862620580047,0.0868408713061053,0.13090492720485059,0.1077572235245854,3.1666666666666665,6.165172503197007e-05,10.476783904779252,188.3643012887527,2.8183216838006532e-05,-0.4603122686042657
35.0,Female,Graduate,Salaried,215671.48,63834.26,552.5,1,274,43.17,0,0,2022,8,7,6,3,0,False,True,False,False,False,False,False,0,2,2,-0.8222362400781594,0.039389300127892206,0.08574310884099172,0.29597777148016285,45.666666666666664,0.00020016461998304094,11.064060981246861,252.65442802373363,1.5665323521827905e-05,-1.2220395578013523
